fecha_vacuna;zona;provincia;sexo;gedad;nom_vacuna;primera;segunda
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;4
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;5
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;11;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;4
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;3
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;12
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;3
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;2
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;23;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;19;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;15;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;8;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;11;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;20
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;48;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;10
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;5
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;25
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;53;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;14
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;9
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;7
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;4
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;5
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;3
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;19
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;41;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;10
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;5
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;19
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;64;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;10
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;5
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;10
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;5
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;18;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;29;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;8;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;21;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;10;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;16;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;13;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;14;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;1;48
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;33;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;35
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;10
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;4;62
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;61;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;36
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;18
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;2;34
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;55;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;26
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;4
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;32
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;50;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;21
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;6
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;25
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;22;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;11
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;2
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;17
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;11;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;6
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;6
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;8
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;7
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;4
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;8;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;11;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;14;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;22
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;17;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;27
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;13
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;41
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;15;0
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;0;1
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;35
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;10
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;3
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;5
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;21
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;28;0
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;17
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;7
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;BNT162b2 PFIZER;0;23
19/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;36;0
19/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;BNT162b2 PFIZER;0;21
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;6
19/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;BNT162b2 PFIZER;0;2
19/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;BNT162b2 PFIZER;0;1
19/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;BNT162b2 PFIZER;0;1
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;8;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;9;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;8;0
20/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;1;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;11;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
20/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;1;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;12;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;16;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;18;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;20;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;8;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;2;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
20/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;9;0
20/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;5;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;22;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;6;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;6;0
21/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;4;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;22;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;5;0
21/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;2;0
21/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;4;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;29;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;14;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;7;0
21/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;1;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;29;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;14;0
21/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;12;0
21/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;5;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;25;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;7;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;4;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;22;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;6;0
21/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;3;0
21/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;1;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;16;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;32;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;14;0
21/6/2021;ZONA 4;MANABI;Hombre;De 80 años y más;CoronaVac SINOVAC;6;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;20;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;21;0
21/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;13;0
21/6/2021;ZONA 4;MANABI;Mujer;De 80 años y más;CoronaVac SINOVAC;6;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;10;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;2;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CHADOX1S RECOMBINANTE ASTRAZENECA;1;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;4;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;19;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
21/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;1;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;7;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;3;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;6;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CoronaVac SINOVAC;1;0
21/6/2021;ZONA 4;MANABI;Mujer;De 70 a 79 años;CoronaVac SINOVAC;2;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;3;0
21/6/2021;ZONA 4;MANABI;Hombre;De 60 a 69 años;CoronaVac SINOVAC;1;0
21/6/2021;ZONA 4;MANABI;Hombre;De 70 a 79 años;CoronaVac SINOVAC;2;0
21/6/2021;ZONA 4;MANABI;Mujer;De 60 a 69 años;CHADOX1S RECOMBINANTE ASTRAZENECA;4;0
